Year,Department,JobTitle,AveAnnualRate,NumEmployees
2013,Housing,Housing Program Supvsr        ,52013.86667,3
2013,Housing,Housing Rehab Specialist C/U  ,42251.73333,6
2013,Housing,Housing Rehab Supervisor      ,55057.6,1
2013,Housing,Info Systems Supvsr           ,59654.4,1
2013,Housing,Intern                        ,15600,5
2013,Housing,Legal Administrative Supv     ,54953.6,1
2013,Housing,Loan Specialist               ,33134.4,1
2013,Housing,Management Assistant U310     ,41184,1
2013,Housing,Paralegal                     ,40019.2,1
2013,Housing,Personnel Specialist          ,36108.8,1
2013,Housing,Property & Leasing Supervisor ,59550.4,1
2013,Housing,Secretary                     ,39852.8,1
2013,Housing,Social Service Prog Supvsr I  ,45864,1
2014,Housing,Administrative Coordinator    ,43596.8,1
2014,Housing,Administrative Specialist     ,29432,1
2014,Housing,Community Outreach Spec       ,32764.16,5
2014,Housing,Executive Administrator       ,80797.6,1
2014,Housing,Housing Program Assistant     ,34299.2,1
2014,Housing,Housing Program Coordinator   ,43659.2,2
2014,Housing,Housing Program Supvsr        ,56638.4,1
2014,Housing,Housing Rehab Specialist C/U  ,39124.8,1
2014,Housing,Housing Rehab Supervisor      ,55057.6,1
2014,Housing,Info Systems Supvsr           ,60840,1
2014,Housing,Intern                        ,13000,4
2014,Housing,Personnel Specialist          ,36836.8,1
2014,Housing,Social Service Prog Supvsr I  ,46779.2,1
2008,Human Relations Commission,Administrative Asst           ,25563.2,1
2008,Human Relations Commission,Administrative Specialist     ,39582.4,1
2008,Human Relations Commission,Community Outreach Coord      ,47715.2,1
2008,Human Relations Commission,Compliance Analyst            ,35443.2,2
2008,Human Relations Commission,Compliance Officer            ,36404.16,5
2008,Human Relations Commission,Director                      ,83473,2
2008,Human Relations Commission,Receptionist                  ,24627.2,1
2008,Human Relations Commission,Secretary                     ,28298.4,2
2008,Human Relations Commission,Staff Helper/External         ,15160.6,3
2009,Human Relations Commission,Administrative Asst           ,25563.2,1
2009,Human Relations Commission,Administrative Clerk          ,25854.4,1
2009,Human Relations Commission,Administrative Specialist     ,39582.4,1
2009,Human Relations Commission,Community Outreach Coord      ,47715.2,1
2009,Human Relations Commission,Compliance Analyst            ,35443.2,2
2009,Human Relations Commission,Compliance Officer            ,36379.2,3
2009,Human Relations Commission,Director                      ,81317.6,1
2009,Human Relations Commission,Exec Administrator - NoEEORpt ,74432.8,1
2009,Human Relations Commission,Secretary                     ,28298.4,2
2009,Human Relations Commission,Staff Helper/External         ,15160.6,3
2010,Human Relations Commission,Administrative Asst           ,20866.56,1
2010,Human Relations Commission,Administrative Specialist     ,40372.8,1
2010,Human Relations Commission,Community Outreach Coord      ,48672,1
2010,Human Relations Commission,Compliance Analyst            ,34555.73333,3
2010,Human Relations Commission,Compliance Officer            ,33147.92,4
2010,Human Relations Commission,Director                      ,85987.2,1
2010,Human Relations Commission,Exec Administrator - NoEEORpt ,60738.08,1
2010,Human Relations Commission,Human Relations Clerk         ,15160.6,2
2010,Human Relations Commission,Secretary                     ,28860,2
2010,Human Relations Commission,Staff Helper/External         ,15160.6,1
2011,Human Relations Commission,Administrative Clerk          ,27518.4,2
2011,Human Relations Commission,Community Outreach Coord      ,48672,1
2011,Human Relations Commission,Compliance Analyst            ,36150.4,2
2011,Human Relations Commission,Compliance Officer            ,33147.92,4
2011,Human Relations Commission,Compliance Officer Trainee    ,18886.4,1
2011,Human Relations Commission,Compliance Specialist         ,15600,1
2011,Human Relations Commission,Director                      ,85987.2,1
2011,Human Relations Commission,Exec Administrator - NoEEORpt ,60738.08,1
2011,Human Relations Commission,Executive Assistant           ,40372.8,1
2011,Human Relations Commission,Human Relations Clerk         ,6240,2
2011,Human Relations Commission,Public Education Coordinator  ,35484.8,1
2011,Human Relations Commission,Secretary                     ,28766.4,1
2012,Human Relations Commission,Administrative Clerk          ,28069.6,2
2012,Human Relations Commission,Compliance Analyst            ,36878.4,2
2012,Human Relations Commission,Compliance Officer            ,33810.4,4
2012,Human Relations Commission,Compliance Officer Trainee    ,19269.12,1
2012,Human Relations Commission,Compliance Specialist         ,15912,1
2012,Human Relations Commission,Director                      ,87705.8,1
2012,Human Relations Commission,Executive Assistant           ,41184,1
2012,Human Relations Commission,Human Relations Clerk         ,6240,2
2012,Human Relations Commission,Public Education Coordinator  ,36192,1
2012,Human Relations Commission,Secretary                     ,29348.8,1
2013,Human Relations Commission,Administrative Clerk          ,28631.2,2
2013,Human Relations Commission,Compliance Analyst            ,37616.8,2
2013,Human Relations Commission,Compliance Officer            ,32063.2,2
2013,Human Relations Commission,Compliance Officer Trainee    ,19269.12,1
2013,Human Relations Commission,Director                      ,89460.8,1
2013,Human Relations Commission,Executive Assistant           ,42016,1
2013,Human Relations Commission,Human Relations Clerk         ,6240,2
2013,Human Relations Commission,Human Relations Supervisor    ,44969.6,1
2013,Human Relations Commission,Intern                        ,15600,2
2013,Human Relations Commission,Ombudsman                     ,41912,1
2013,Human Relations Commission,Public Education Coordinator  ,36920,1
2013,Human Relations Commission,Secretary                     ,29931.2,1
2014,Human Relations Commission,Administrative Clerk          ,29203.2,2
2014,Human Relations Commission,Compliance Analyst            ,38365.6,2
2014,Human Relations Commission,Compliance Officer            ,34109.22667,3
2014,Human Relations Commission,Director                      ,91249.6,1
2014,Human Relations Commission,Executive Assistant           ,42848,1
2014,Human Relations Commission,Human Relations Clerk         ,6240,5
2014,Human Relations Commission,Human Relations Supervisor    ,45864,1
2014,Human Relations Commission,Intern                        ,11102,4
2014,Human Relations Commission,Ombudsman                     ,42744,1
2014,Human Relations Commission,Public Education Coordinator  ,37668.8,1
2014,Human Relations Commission,Secretary                     ,30534.4,1
2015,Human Relations Commission,Administrative Clerk          ,29796,2
2015,Human Relations Commission,Compliance Analyst            ,39135.2,2
2015,Human Relations Commission,Compliance Officer            ,34792.85333,3
2015,Human Relations Commission,Director                      ,93074.8,1
2015,Human Relations Commission,Executive Assistant           ,43700.8,1
2015,Human Relations Commission,Human Relations Clerk         ,6240,5
2015,Human Relations Commission,Human Relations Supervisor    ,46779.2,1
2015,Human Relations Commission,Intern                        ,10400,2
2015,Human Relations Commission,Ombudsman                     ,43596.8,1
2015,Human Relations Commission,Public Education Coordinator  ,38417.6,1
2015,Human Relations Commission,Researcher                    ,26000,1
2015,Human Relations Commission,Secretary                     ,31137.6,1
2016,Human Relations Commission,Administrative Clerk          ,31917.6,2
2016,Human Relations Commission,Compliance Analyst            ,40362.4,2
2016,Human Relations Commission,Compliance Officer            ,38563.2,3
2016,Human Relations Commission,Director                      ,104041.6,1
2016,Human Relations Commission,Executive Assistant           ,46800,1
2016,Human Relations Commission,Human Relations Clerk         ,6240,4
2016,Human Relations Commission,Human Relations Supervisor    ,50107.2,1
2016,Human Relations Commission,OMB Grant Accountant II       ,48672,1
2016,Human Relations Commission,Ombudsman                     ,46696,1
2016,Human Relations Commission,Public Education Coordinator  ,41142.4,1
2016,Human Relations Commission,Researcher                    ,26000,1
2016,Human Relations Commission,Secretary                     ,33342.4,1
2017,Human Relations Commission,Administrative Clerk          ,31917.6,2
2017,Human Relations Commission,Compliance Analyst            ,37086.4,1
2017,Human Relations Commission,Compliance Officer            ,38563.2,3
2017,Human Relations Commission,Director                      ,104041.6,1
2017,Human Relations Commission,Executive Assistant           ,46800,1
2017,Human Relations Commission,Human Relations Clerk         ,6240,4
2017,Human Relations Commission,Human Relations Supervisor    ,60132.8,1
2017,Human Relations Commission,OMB Grant Accountant II       ,48672,1
2017,Human Relations Commission,Ombudsman                     ,46696,1
2017,Human Relations Commission,Public Education Coordinator  ,41142.4,1
2017,Human Relations Commission,Researcher                    ,26000,1
2017,Human Relations Commission,Secretary                     ,33342.4,1
2008,Human Resources,Administrative Asst           ,31153.77778,9
2008,Human Resources,Administrative Coordinator    ,46654.4,1
2008,Human Resources,Administrative Specialist     ,28568.8,2
2008,Human Resources,Assistant Director            ,97921.2,1
2008,Human Resources,Benefits and Compensation Supv,71406.4,1
2008,Human Resources,Board Member                  ,1300,6
2008,Human Resources,Chief Examiner                ,66924,2
2008,Human Resources,Communications Coordinator II ,43867.2,1
2008,Human Resources,Compliance Specialist         ,41069.6,2
2008,Human Resources,Director                      ,100833.2,1
2008,Human Resources,Employee Benefits Coordinator ,39520,1
2008,Human Resources,Employee Benefits Specialist  ,41610.4,2
2008,Human Resources,Executive Assistant           ,44865.6,1
2008,Human Resources,Health and Safety Specialist  ,50585.6,1
2008,Human Resources,Health and Safety Supervisor  ,58739.2,1
2008,Human Resources,Human Res Hiring Coord        ,36991.31429,7
2008,Human Resources,Human Resources Analyst       ,44538,4
2008,Human Resources,Industrial Hygiene Specialist ,47112,1
2008,Human Resources,Info Systems Analyst          ,51012,2
2008,Human Resources,Info Systems Supvsr           ,71801.6,1
2008,Human Resources,Labor Negotiator              ,45921.2,2
2008,Human Resources,Labor Relations Spec - S4     ,62329.8,1
2008,Human Resources,Legal Administrative Liaison  ,49982.4,1
2008,Human Resources,Recruitment Supvsr            ,71801.6,1
2008,Human Resources,Training Specialist           ,37710.4,2
2009,Human Resources,Administrative Asst           ,32191.46667,6
2009,Human Resources,Administrative Coordinator    ,46654.4,1
2009,Human Resources,Administrative Specialist     ,28849.6,1
2009,Human Resources,Assistant Director            ,81269.5,2
2009,Human Resources,Benefits and Compensation Supv,71406.4,1
2009,Human Resources,Board Member                  ,1300,6
2009,Human Resources,Chief Examiner                ,54017.6,1
2009,Human Resources,Communications Coordinator II ,43867.2,1
2009,Human Resources,Compliance Specialist         ,41069.6,2
2009,Human Resources,Director                      ,101834.2,1
2009,Human Resources,Employee Benefits Coordinator ,39520,1
2009,Human Resources,Employee Benefits Specialist  ,41610.4,2
2009,Human Resources,Executive Assistant           ,44865.6,1
2009,Human Resources,Health and Safety Specialist  ,50585.6,1
2009,Human Resources,Health and Safety Supervisor  ,58739.2,1
2009,Human Resources,Human Res Hiring Coord        ,36670.4,4
2009,Human Resources,Human Resources Analyst       ,44538,4
2009,Human Resources,Human Resources Generalist    ,35765.6,2
2009,Human Resources,Industrial Hygiene Specialist ,47112,1
2009,Human Resources,Info Systems Analyst          ,51012,2
2009,Human Resources,Info Systems Supvsr           ,71801.6,1
2009,Human Resources,Labor Negotiator              ,45921.2,2
2009,Human Resources,Legal Administrative Liaison  ,49982.4,1
2009,Human Resources,Recruitment Supvsr            ,71801.6,1
2009,Human Resources,Training Specialist           ,37710.4,2
2010,Human Resources,Administrative Asst           ,32836.26667,6
2010,Human Resources,Administrative Coordinator    ,45136,2
2010,Human Resources,Administrative Specialist     ,29432,1
2010,Human Resources,Assistant Director            ,99879,1
2010,Human Resources,Benefits and Compensation Supv,72841.6,1
2010,Human Resources,Board Member                  ,1300,6
2010,Human Resources,Chief Examiner                ,55099.2,1
2010,Human Resources,Communications Coordinator II ,44740.8,1
2010,Human Resources,Director                      ,103870,1
2010,Human Resources,Employee Benefits Coordinator ,40310.4,1
2010,Human Resources,Employee Benefits Specialist  ,42442.4,2
2010,Human Resources,Health and Safety Specialist  ,51604.8,1
2010,Human Resources,Health and Safety Supervisor  ,59904,1
2010,Human Resources,Human Res Hiring Coord        ,37830,4
2010,Human Resources,Human Resources Analyst       ,43229.33333,3
2010,Human Resources,Human Resources Generalist    ,36472.8,2
2010,Human Resources,Industrial Hygiene Specialist ,48048,1
2010,Human Resources,Info Systems Analyst          ,52031.2,2
2010,Human Resources,Info Systems Supvsr           ,73236.8,1
2010,Human Resources,Labor Negotiator              ,46841.6,2
2010,Human Resources,Legal Administrative Liaison  ,50980.8,1
2010,Human Resources,Recruitment Supvsr            ,73236.8,1
2010,Human Resources,Training Specialist           ,38459.2,2
2011,Human Resources,Administrative Asst           ,34186.88,5
2011,Human Resources,Administrative Coordinator    ,42681.6,1
2011,Human Resources,Administrative Specialist     ,29432,1
2011,Human Resources,Assistant Director            ,99879,1
2011,Human Resources,Benefits and Compensation Supv,72841.6,1
2011,Human Resources,Board Member                  ,1300,6
2011,Human Resources,Chief Examiner                ,55099.2,1
2011,Human Resources,Communications Coordinator II ,44740.8,1
2011,Human Resources,Compliance and Training Supv  ,73236.8,1
2011,Human Resources,Compliance Coordinator        ,42016,1
2011,Human Resources,Director                      ,102935.3,2
2011,Human Resources,Director of Labor Relations   ,97000.8,1
2011,Human Resources,Employee Benefits Coordinator ,40310.4,1
2011,Human Resources,Employee Benefits Specialist  ,42442.4,2
2011,Human Resources,Health and Safety Specialist  ,51604.8,1
2011,Human Resources,Health and Safety Supervisor  ,59904,1
2011,Human Resources,Human Res Hiring Coord        ,39551.2,2
2011,Human Resources,Human Resources Analyst       ,43229.33333,3
2011,Human Resources,Human Resources Generalist    ,36143.46667,3
2011,Human Resources,Industrial Hygiene Specialist ,48048,1
2011,Human Resources,Info Systems Analyst          ,52031.2,2
2011,Human Resources,Info Systems Supvsr           ,73236.8,1
2011,Human Resources,Labor Negotiator              ,46841.6,2
