Year,Department,JobTitle,RegularRate,OvertimeRate,IncentiveAllowance,Other
2009,Public Works,Management Assistant U310     ,29703.9,0,0,0
2009,Public Works,Management Assistant U315     ,28517.24,0,0,0
2009,Public Works,Mechanic I Greaser            ,34506.33,2513.12,300,8.03
2009,Public Works,Mechanic I Truck Tire         ,27345.20667,3062.44,577.5333333,12.05
2009,Public Works,Mechanic III-Automotive       ,42905.44,0,887.7285714,273.6457143
2009,Public Works,Mechanic III-Heavy Equipment  ,38906.37944,3652.758889,665.9388889,22.325
2009,Public Works,Painter                       ,41363.3,3323.13,566.3,0
2009,Public Works,Payroll Specialist            ,34601.28,412.19,0,1170.72
2009,Public Works,Permit/License Assistant      ,31695.345,0,0,0
2009,Public Works,Permit/License Supvsr         ,56689.92,0,0,2131.2
2009,Public Works,Procurement Coordinator       ,63818.77,0,0,2399.2
2009,Public Works,Property & Leasing Coordinator,44688,0,0,0
2009,Public Works,Property & Leasing Manager    ,67223.52,0,0,0
2009,Public Works,Property & Leasing Supervisor ,57413.44,0,0,0
2009,Public Works,Public Works Inspect Supvsr I ,48785.28,701,0,0
2009,Public Works,Public Works Inspect Supvsr II,2946.24,0,0,9820.8
2009,Public Works,Public Works Inspector II     ,11352.73,114.905,0,751.775
2009,Public Works,Public Works Inspector U310   ,32387.72333,4560.686667,251.8833333,37.98333333
2009,Public Works,Road Operations Manager       ,4300.8,0,0,0
2009,Public Works,Safety & Equipment Trg Supr   ,52694.88,304.85,0,0
2009,Public Works,Security Guard                ,23892.99667,1001,205.4333333,0
2009,Public Works,Senior Equipment Operator U310,31803.62308,9101.903462,189.3603846,44.585
2009,Public Works,Senior Equipment Operator-TM  ,44308.98714,15059.12429,577.0142857,19.04285714
2009,Public Works,Sign Erector-Paint Mach Op I  ,31683.71667,9660.013333,147.1,18.33333333
2009,Public Works,Sign Erector-Paint Mach Op II ,28835.39,14.5,599.6333333,0
2009,Public Works,Sign Technician U310          ,33919.44,197.18,711.94,0
2009,Public Works,Sign Technician-TM            ,34639.62333,111.57,352.5333333,0
2009,Public Works,Storage Equipment Operator6day,27927.32857,18588.33429,664.6714286,61.78
2009,Public Works,Tow-In Equipment Operator 6day,33964.12,16647.83214,810.4785714,96.02142857
2009,Public Works,Traffic Engineering Technician,23348.815,133.725,0,299.035
2009,Public Works,Traffic Planning Supervisor   ,54476.8,0,0,0
2009,Public Works,Traffic Surveyor              ,26633.83,3405.84,0,0
2009,Public Works,Truck Driver                  ,3684.4,300.06,0,11.25
2009,Public Works,Vehicle Coordinator           ,44219.84,2758.55,0,831.2
2009,Public Works,Vehicle Impoundment Mngr      ,12468,0,0,0
2009,Public Works,Vehicle Impoundment Supervisor,38048.27,1563.335,0,0
2009,Revenue Commission,Account Specialist R/U        ,38006.08,0,500,0
2009,Revenue Commission,Administrative Asst II R/U    ,42432.56,0,0,0
2009,Revenue Commission,Administrative Coordinator    ,48902.93,0,0,0
2009,Revenue Commission,Auditor Revenue R/U           ,35822.01,0,0,0
2009,Revenue Commission,Cash Control Assistant - R/U  ,37240,0,750,1400
2009,Revenue Commission,Clerk II R/U                  ,24696.65,1.9,0,0
2009,Revenue Commission,Clerk Typist I R/U            ,26493.73,0,500,0
2009,Revenue Commission,Corporate Tax Auditor R/U     ,48155.674,0,350,36.816
2009,Revenue Commission,Executive Administrator       ,89953.22,0,0,0
2009,Revenue Commission,Info Processing Clerk R/U     ,26267.214,2.858,150,0
2009,Revenue Commission,Mail Room Operator R/U        ,26588.73,0,750,0
2009,Revenue Commission,Maintenance Worker II R/U     ,24259.2,0,0,0
2009,Revenue Commission,Paralegal - R/U               ,34558.72,24.36,750,0
2009,Revenue Commission,Revenue Collection Spec R/U   ,32771.70444,0.758888889,361.1111111,0
2009,Revenue Commission,Revenue Manager               ,63355.89,0,0,0
2009,Revenue Commission,Revenue Supvsr                ,47214.5525,0,0,588.6
2009,Revenue Commission,Staff Helper/Internal         ,1812.8,0,0,0
2009,Revenue Commission,Tax Audit Supvsr              ,55338.655,0,0,0
2009,Revenue Commission,Tax Auditor I                 ,59264.82,0,0,0
2009,Revenue Commission,Tax Processing Spec R/U       ,32989.83273,0,227.2727273,11.81090909
2009,Revenue Commission,Tax Processing Specialist -S2 ,13398.0575,0,0,0
2009,Revenue Commission,Taxpayer Service Rep R/U      ,31134.5025,179.105,187.5,87.72
2009,Solid Waste Management,Administrative Asst           ,34792.83,0,0,0
2009,Solid Waste Management,Administrative Clerk          ,26252.17,0,0,0
2009,Solid Waste Management,Assistant Director            ,81951.94,0,0,0
2009,Solid Waste Management,Bobcat Operator               ,35539.09,18472.81333,599.6333333,569.76
2009,Solid Waste Management,Bucket Operator               ,42894.48,26547.95,616.3,23.2
2009,Solid Waste Management,Business Manager II           ,31011.37,0,0,5199.74
2009,Solid Waste Management,Cashier                       ,28686.48,4413.8,0,0
2009,Solid Waste Management,Communications Dispatcher     ,20030.8,8478.64,0,587.03
2009,Solid Waste Management,Compliance & Enforcement Supv ,39665.91,0,0,0
2009,Solid Waste Management,Equipment Operator-TM         ,39370.73,6296.19,566.3,275.3
2009,Solid Waste Management,Equipment Repair Tech         ,34896.92,24821.33,0,0
2009,Solid Waste Management,Executive Assistant           ,40197.93,184.18,0,755.6
2009,Solid Waste Management,Fully Automatic Truck Driver  ,39867.47182,25869.92909,555.7272727,606.9472727
2009,Solid Waste Management,Health and Safety Specialist  ,54285.28,0,0,0
2009,Solid Waste Management,Inventory Technician          ,18577.44,3870.31,0,2964.11
2009,Solid Waste Management,Knuckle Boom Operator         ,42592.275,27027.945,591.3,421.625
2009,Solid Waste Management,Laborer-CDL                   ,38462.42,26297.23,516.3,17.7
2009,Solid Waste Management,Laborer-TM                    ,28667.56692,7801.136923,477.2538462,330.0138462
2009,Solid Waste Management,Management Assistant - TM/SU  ,36799.56,3276.47,1363,0
2009,Solid Waste Management,Packer Driver-BW              ,39839.26,20477.50167,553.8,23.42166667
2009,Solid Waste Management,Packer Driver-WC              ,34599.89195,20625.39146,498.2463415,185.4302439
2009,Solid Waste Management,Packer Laborer                ,23363.87286,12030.90714,287.8857143,147.8814286
2009,Solid Waste Management,Packer Laborer-CDL            ,37495.068,19334.39,314.78,37.868
2009,Solid Waste Management,Packer Washout Laborer        ,36080.72,30601.22,566.3,8
2009,Solid Waste Management,Payroll Specialist            ,33133.01,782.39,0,0
2009,Solid Waste Management,Roll-Off Operator             ,43440.495,43428.03,616.3,8.2
2009,Solid Waste Management,Sanitation Tipper             ,28434.95576,17094.49322,410.4050847,226.3650847
2009,Solid Waste Management,Sanitation Tipper-CDL         ,29341.85545,11147.42545,223.3181818,98.98181818
2009,Solid Waste Management,Semi Tractor Operator         ,35992.918,16196.946,453.04,1309.26
2009,Solid Waste Management,Solid Waste Mngr              ,56285.655,0,0,423.2
2009,Solid Waste Management,Solid Waste Officer C/U       ,26569.58,1518.693333,0,0
2009,Solid Waste Management,Solid Waste Supvsr I          ,34607.56167,18434.14917,0,3183.633333
2009,Solid Waste Management,Solid Waste Supvsr II         ,46022.2825,34060.8975,0,217.7
2009,Solid Waste Management,Sweeper/Vac All Operator      ,42744,8339.2,616.3,0
2009,Solid Waste Management,Waste Reduction Operator      ,38353.08,27737.16,249.8,3.583333333
2009,Solid Waste Management,Woodchipper Operator          ,30100.995,22764.65,566.3,18.3
2009,Technology Services,App Programmer-.NET           ,25950.7775,0,0,7784.2725
2009,Technology Services,App Programmer-Enterprise     ,67013.66667,157.4866667,0,0
2009,Technology Services,App Programmer-Powerbuilder   ,57945.13,0,0,0
2009,Technology Services,App Support Specialist        ,56994.88,14.05,0,0
2009,Technology Services,Applications Dev Coord        ,65076.87333,260.8533333,42.42,0
2009,Technology Services,Archival Clerk                ,23876.16,0,0,0
2009,Technology Services,Archival Coordinator          ,57583.68,0,0,0
2009,Technology Services,Archival Specialist           ,39202.29,0,0,0
2009,Technology Services,Archival Supvsr               ,49624.96,0,0,0
2009,Technology Services,Business Specialist           ,40751.3,0,0,0
2009,Technology Services,Client Services Supvsr        ,47686.75667,0,0,0
2009,Technology Services,Communications Specialist     ,64055.46,0,0,0
2009,Technology Services,Database Admin I              ,73054.24,0,0,0
2009,Technology Services,Database Admin II             ,87740.32,0,0,0
2009,Technology Services,Director                      ,107755.4,0,0,0
2009,Technology Services,Executive Administrator       ,76733.02,0,0,0
2009,Technology Services,Executive Assistant           ,45154.04,0,0,0
2009,Technology Services,Network Coordinator           ,88141.76,0,0,0
2009,Technology Services,Network Engineer II           ,54843.34,15.73333333,0,0
2009,Technology Services,Network Supvsr                ,82045.502,-46.878,0,0
2009,Technology Services,PC Support Analyst I          ,36478.22273,12.13272727,0,12.48363636
2009,Technology Services,PC Support Analyst II         ,46524.55,17.27333333,0,0
2009,Technology Services,Systems Analyst               ,52192.04333,643.6633333,0,0
2009,Technology Services,Systems Analyst Manager       ,77869.79,0,0,1462
2009,Technology Services,Systems Analyst Supvsr        ,76799.52,0,0,0
2009,Technology Services,Systems Engineer I            ,49150.01,922.48,0,2588.8
2009,Technology Services,Systems Engineer II           ,45904.8625,632.47,0,0
2009,Technology Services,Technician I                  ,35120.21667,635.0866667,0,0
2009,Technology Services,Technician II                 ,49999.87,1058,0,0
2009,Technology Services,Technology Cabinet Admin      ,71148.345,0,0,1348.92
2009,Technology Services,Technology Project Coordinator,60057.92,0,0,0
2009,Technology Services,Telephone Systems Supvsr      ,60708.99,0,0,0
2009,Waterfront Development Corp,Administrative Asst - NoEEORpt,31324.16,0,0,0
2009,Waterfront Development Corp,Assistant Director - NoEEORpt ,108923.01,0,0,1883.1
2009,Waterfront Development Corp,Chief Park Manager            ,78650.88,0,0,1774.08
2009,Waterfront Development Corp,Corporate Sr Park Manager     ,54498.1,0,0,0
2009,Waterfront Development Corp,Events Coordinator - NoEEORpt ,59498.88,0,0,0
2009,Waterfront Development Corp,Executive Director - S4       ,151777.84,0,0,0
2009,Waterfront Development Corp,Facilities Repair Worker II   ,47126.17,1941.28,616.3,0
2009,Waterfront Development Corp,Park Planner                  ,57479.96,0,0,2160.9
2009,Waterfront Development Corp,Plumber                       ,62265.28,0,0,0
2009,Waterfront Development Corp,Staff Helper/External         ,1460,0,0,0
2009,Waterfront Development Corp,Staff Helper/Internal         ,5345.44,0,0,0
2009,Waterfront Development Corp,Waterfront Park Supervisor    ,32937.188,0,0,0
2009,Youth Detention Services,Administrative Supvsr II      ,48156.66,0,0,0
2009,Youth Detention Services,Assistant Director            ,65615.69,0,0,0
2009,Youth Detention Services,Business Manager I            ,56243.08,0,0,0
2009,Youth Detention Services,Business Specialist           ,31898.77,291.32,0,0
2009,Youth Detention Services,Clerk Typist I A/U U315       ,18710.59,0,0,0
2009,Youth Detention Services,Court Process Officer U310    ,31888.046,1864.184,317.548,200.466
2009,Youth Detention Services,Court Process Supvsr          ,41240.64,0,0,465.12
2009,Youth Detention Services,Director                      ,77307.78,0,0,0
2009,Youth Detention Services,Executive Assistant           ,33324.52,0,0,0
2009,Youth Detention Services,Info Systems Analyst          ,40639.09,0,0,0
2009,Youth Detention Services,Inventory Control Spec U310   ,34007.04,0,0,0
2009,Youth Detention Services,Project Coordinator           ,46289.88,452.63,0,0
2009,Youth Detention Services,Quality Assurance Coordinator ,42879.22,272.03,0,0
2009,Youth Detention Services,Recreation Specialist U310    ,36464.54,11417.7,0,0
2009,Youth Detention Services,Secretary - A/U U315          ,28867.18,0,0,0
2009,Youth Detention Services,Senior Social Worker U315     ,43831.19429,340.2714286,352.9257143,616.8271429
2009,Youth Detention Services,Senior Youth Program Wrkr U310,36407.93692,15905.03692,301.5015385,307.0976923
2009,Youth Detention Services,Social Services Supvsr        ,44219.84,0,0,0
2009,Youth Detention Services,Social Worker U315            ,28039.56571,2126.082857,220.7828571,36.90428571
2009,Youth Detention Services,Training Specialist           ,41958.09,4183.11,0,0
2009,Youth Detention Services,Youth Program Aide U310       ,30346.57333,4374.893333,1080.266667,0
2009,Youth Detention Services,Youth Program Supvsr I        ,38292.80286,10988.28714,0,329.8285714
2009,Youth Detention Services,Youth Program Supvsr II       ,45921.11,94.125,0,711.2
2009,Youth Detention Services,Youth Program Worker U310     ,28942.89714,8447.321667,152.8783333,181.0366667
2010,Air Pollution Control,Administrative Supvsr II      ,47049.26,0,0,914
2010,Air Pollution Control,Air Poll Compliance Off U310  ,41820.31833,0,1100.968333,1665.168333
2010,Air Pollution Control,Air Pollution Tech II U310    ,30279.565,9.888333333,171.5866667,382.0266667
2010,Air Pollution Control,APCD Regulatory Coordinator   ,63394.23,0,0,0
2010,Air Pollution Control,Assistant Director            ,91235,0,0,0
2010,Air Pollution Control,Business Specialist           ,38076.17,5.68,0,360.8
2010,Air Pollution Control,Community Outreach Coord      ,39126.33,97.81,0,304
2010,Air Pollution Control,Co-Op Education Student       ,11545.2,0,0,0
2010,Air Pollution Control,Engineer I                    ,53265.03077,0,0,0
2010,Air Pollution Control,Engineer Supvsr               ,63467.2,0,0,0
2010,Air Pollution Control,Env Compliance Supvsr         ,54012.96667,0,0,0
2010,Air Pollution Control,Environmental Coordinator     ,35918.46111,1.553333333,0,148.4044444
2010,Air Pollution Control,Environmental Engineer Coord  ,62224.5275,0,0,0
2010,Air Pollution Control,Environmental Engineer Mngr   ,75736.3,0,0,0
2010,Air Pollution Control,Environmental Engineer Spec   ,18469.66,0,0,154.24
2010,Air Pollution Control,Environmental Engineer Supvsr ,67755.76,0,0,0
2010,Air Pollution Control,Environmental Manager         ,66581.18,0,0,0
2010,Air Pollution Control,Environmental Specialist U310 ,38578.59222,0,0,738.7555556
2010,Air Pollution Control,Executive Assistant           ,35008.92,0,0,0
2010,Air Pollution Control,Info Systems Analyst          ,50435.41,174.3133333,0,365.3333333
2010,Air Pollution Control,Local Area Network Analyst    ,48120.16,82.48,0,934.8
2010,Air Pollution Control,Management Assistant U310     ,36970.30333,0,739.41,560.1066667
2010,Air Pollution Control,Public Information Supvsr     ,59838.34,0,0,0
2010,Belle of Louisville,Accountant                    ,22133.3,111.34,0,0
2010,Belle of Louisville,Assistant Engineer            ,31599.84,0,0,0
2010,Belle of Louisville,Bartender                     ,5160.355,6,0,0
2010,Belle of Louisville,Captain-Master                ,63956.46,0,0,0
2010,Belle of Louisville,Captain-Pilot                 ,24105.69857,45.90857143,0,7179.634286
2010,Belle of Louisville,Cashier - Belle of Louisville ,10539,0,0,0
2010,Belle of Louisville,Chief Engineer                ,46616.115,0,0,0
2010,Belle of Louisville,Chief Executive Officer       ,79937.63,0,0,0
2010,Belle of Louisville,Chief Purser                  ,42407,0,0,0
2010,Belle of Louisville,Deckhand                      ,6723.610435,84.32478261,0,0
2010,Belle of Louisville,Education Coordinator         ,19822.84,319.26,0,0
2010,Belle of Louisville,Engineering Assistant         ,5654.331429,60.07,0,0
2010,Belle of Louisville,Group Sales & Marketing Coord ,33264.64,410.16,0,0
2010,Belle of Louisville,Group Sales & Marketing Mgr   ,55505.11,0,0,0
2010,Belle of Louisville,Group Sales & Marketing Repres,22287.87,19.5,0,154.83
2010,Belle of Louisville,Hospitality Worker            ,2181.913684,0.568421053,0,0
